I,II,III,IV,V,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI),Component#1_SMILES,Component#2_SMILES
0,0,1,0,0,benzyltripropylammonium chloride,glycerol,0.15,0.85,313.15,359.2,http://pubs.acs.org/journal/acscii,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],C(C(CO)O)O
0,0,0,0,1,lactic acid,betaine,0.4,0.2,311.65,360,10.1021/acs.jced.7b01037,CC(C(=O)O)O,C[N+](C)(C)CC(=O)[O-]
0,0,0,0,1,malic acid,betaine,0.167,0.333,342.81,360,10.1021/acs.jced.7b01037,C(C(C(=O)O)O)C(=O)O,C[N+](C)(C)CC(=O)[O-]
0,0,0,0,1,capric acid,lidocaine,0.667,0.333,298,360.6,10.1021/acssuschemeng.8b03520,CCCCCCCCCC(=O)O,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
0,0,0,0,1,lidocaine,decanoic acid,0.333,0.667,288,360.6,http://pubs.acs.org/journal/acscii,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCCCCCCCCC(=O)O
0,0,1,0,0,acetylcholine chloride,d-mannose,0.5,0.5,328.15,360.74,http://pubs.acs.org/journal/acscii,CC(=O)OCC[N+](C)(C)C.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O
0,0,1,0,0,choline chloride,oxalic acid,0.5,0.5,338.15,360.9,10.1021/sc500439w,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O
0,1,0,0,0,chromic chloride hexahydrate,choline chloride,0.667,0.333,336.65,361.9,http://pubs.acs.org/journal/acscii,O.O.O.O.O.O.Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
0,0,1,0,0,chromium chloride (crcl3),choline chloride,0.133,0.066,336.65,361.9,10.1002/apj.1873,Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
0,0,0,0,1,matrine,n-decanoic acid,0.5,0.5,298.15,362,10.1016/j.molliq.2022.119560,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,CCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,dl-malic acid,0.078,0.078,298.15,365,10.1016/j.jiec.2022.04.015,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O
0,0,1,0,0,tetrabutylammonium bromide,acetic acid,0.333,0.667,283.15,365.26,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)O
0,0,1,0,0,tetrabutylammonium chloride,acetic acid,0.333,0.667,293.15,365.26,10.1039/C6NJ03140D,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)O
0,0,1,0,0,choline chloride,levulinic acid,0.125,0.875,293.15,365.3,10.1021/acs.jced.6b00563,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O
0,0,1,0,0,methyltriphenyl phosphonium bromide,levulinic acid,0.25,0.75,308.15,365.74,10.1039/C6NJ03140D,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],CC(=O)CCC(=O)O
0,0,1,0,0,methyltriphenylphosphonium bromide,levulinic acid,0.25,0.75,303.15,365.74,http://pubs.acs.org/journal/acscii,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],CC(=O)CCC(=O)O
0,0,1,0,0,tetrabutylammonium bromide,1-dodecanol,0.333,0.667,298.15,366.5,10.1016/j.foodchem.2019.125752,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCCCCCCO
0,0,1,0,1,choline chloride,urea,0.313,0.625,328.15,367.62,10.1016/j.molliq.2016.02.062,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,acetylcholine chloride,d-xylose,0.5,0.5,318.15,367.82,http://pubs.acs.org/journal/acscii,CC(=O)OCC[N+](C)(C)C.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,1,0,0,tetrabutylammonium chloride,decanoic acid,0.333,0.667,288.15,368.54,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,meso-xylitol,0.5,0.25,323.15,370,10.1039/C1RA00630D,C[N+](C)(C)CCO.[Cl-],C(C(C(C(CO)O)O)O)O
0,0,0,0,1,lactic acid,l-histidine,0.6,0.067,316.61,370,10.1021/acs.jced.7b01037,CC(C(=O)O)O,C1=C(NC=N1)CC(C(=O)O)N
0,0,0,0,1,lauric acid,lidocaine,0.667,0.333,298,370.55,10.1021/acssuschemeng.8b03520,CCCCCCCCCCCC(=O)O,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
0,0,0,0,1,dl-menthol,l-lactic acid,0.333,0.667,293.15,370.86,10.1021/acssuschemeng.5b00532,CC1CCC(C(C1)O)C(C)C,CC(C(=O)O)O
0,0,0,0,1,lactic acid,l-menthol,0.5,0.5,293.15,370.86,10.1021/acssuschemeng.5b00532,CC(C(=O)O)O,CC1CCC(C(C1)O)C(C)C
0,0,1,0,0,acetylcholine chloride,d-ribose,0.5,0.5,313.15,372.01,http://pubs.acs.org/journal/acscii,CC(=O)OCC[N+](C)(C)C.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,0,1,0,lithium bis(trifluoromethanesulphonyl)imide,ethylene glycol,0.333,0.667,298.15,372.35,10.1039/D0CP01431A,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CO)O
0,0,1,0,1,choline chloride,urea,0.328,0.656,313.15,374,10.1016/j.molliq.2016.02.062,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,0,0,1,betaine,dl-lactic acid,0.333,0.667,313.15,374.6,10.1016/j.jct.2018.12.017,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
0,0,1,0,0,choline chloride,glycerol,0.333,0.667,298,376,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,0,tetrabutylammonium bromide,levulinic acid,0.25,0.75,293.15,376.5,10.1016/j.molliq.2016.07.039,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)CCC(=O)O
0,0,0,1,0,potassium carbonate,glycerol,0.143,0.857,323.15,378,http://pubs.acs.org/journal/acscii,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O
0,0,1,0,0,tetrabutylammonium chloride,l-arginine,0.875,0.125,343.15,378,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(C(=O)O)N)CN=C(N)N
0,0,1,0,0,choline chloride,glycerol,0.15,0.85,293.15,380,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,malonic acid,0.5,0.5,323.2,380,10.1016/j.jct.2021.106713,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O
0,0,1,0,0,choline chloride,glycerol,0.15,0.85,298.15,380,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,urea,0.317,0.635,323.15,380.24,10.1016/j.molliq.2016.02.062,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,choline chloride,dl-malic acid,0.667,0.333,343.2,381,10.1016/j.jct.2021.106713,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O
0,0,1,0,0,benzyltripropylammonium chloride,phenol,0.35,0.65,288.15,381.5,http://pubs.acs.org/journal/acscii,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],C1=CC=C(C=C1)O
0,0,1,0,0,ammonium thiocyanate,caprolactam,0.25,0.75,313.14,382.6,10.1016/j.cej.2018.10.077,C(#N)[S-].[NH4+],C1CCC(=O)NCC1
0,0,1,0,1,choline chloride,urea,0.323,0.645,318.15,383.37,10.1016/j.molliq.2016.02.062,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,tetramethylammonium chloride,glycerol,0.2,0.8,283.15,384.7,http://pubs.acs.org/journal/acscii,C[N+](C)(C)C.[Cl-],C(C(CO)O)O
0,0,1,0,0,benzyltriethylammonium chloride,acetic acid,0.333,0.667,308.15,385.16,10.1039/C6NJ03140D,CC[N+](CC)(CC)CC1=CC=CC=C1.[Cl-],CC(=O)O
0,0,0,0,1,betaine,dl-lactic acid,0.167,0.833,293.15,386.6,10.1016/j.jct.2018.12.017,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
0,0,1,0,0,betaine,dl-lactic acid,0.16,0.84,293.15,386.6,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
0,0,1,0,0,benzyldimethyl(2-hydroxyethyl)ammonium chloride,d-xylose,0.5,0.5,313.15,388.29,http://pubs.acs.org/journal/acscii,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,0,0,1,malic acid,betaine,0.167,0.333,341.12,390,10.1021/acs.jced.7b01037,C(C(C(=O)O)O)C(=O)O,C[N+](C)(C)CC(=O)[O-]
0,0,0,0,1,betaine,levulinic acid,0.333,0.667,313.15,393.6,10.1016/j.jct.2018.12.017,C[N+](C)(C)CC(=O)[O-],CC(=O)CCC(=O)O
0,0,1,0,0,choline chloride,malonic acid,0.5,0.5,318.15,393.9,10.1021/sc500439w,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O
0,0,1,0,0,choline chloride,glycolic acid,0.5,0.5,303.15,394.8,10.1021/sc500439w,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O
0,0,1,0,1,choline chloride,dl-malic acid,0.289,0.222,298.2,395.4,10.1021/acs.jced.6b00680,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O
0,0,1,0,0,tetrabutylammonium hydrogen sulfate,chloroacetic acid,0.5,0.5,328.15,395.53,10.1016/j.molliq.2021.118393,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C(C(=O)O)Cl
0,0,1,0,0,choline chloride,dl-lactic acid,0.5,0.5,298.15,396.7,10.1002/slct.201701223,C[N+](C)(C)CCO.[Cl-],CC(C(=O)O)O
0,0,1,0,1,choline chloride,glycerol,0.254,0.508,283.15,397.13,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,"n,n-dimethyloctadecan-1-amine oxide",phenylacetic acid,0.5,0.5,295.25,397.8,10.1016/j.molliq.2017.05.084,CCCCCCCCCCCCCCCCCC[N+](C)(C)[O-],C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,methyltrioctylammonium chloride,oleic acid,0.5,0.5,308.15,398.23,http://pubs.acs.org/journal/acscii,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCC=CCCCCCCCC(=O)O
0,0,0,0,1,lactic acid,betaine,0.4,0.2,309.95,400,10.1021/acs.jced.7b01037,CC(C(=O)O)O,C[N+](C)(C)CC(=O)[O-]
0,0,1,0,0,methyltrioctylammonium chloride,ethylparaben,0.333,0.667,313.15,400,http://pubs.acs.org/journal/acscii,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCOC(=O)C1=CC=C(C=C1)O
0,0,1,0,1,choline chloride,dl-xylitol,0.333,0.167,293.15,400.3,10.1016/j.jhazmat.2022.129835,C[N+](C)(C)CCO.[Cl-],C(C(C(C(CO)O)O)O)O
0,0,1,0,0,tetrabutylammonium chloride,l-glutamic acid,0.909,0.091,313.15,402,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(=O)O)C(C(=O)O)N
0,0,1,0,0,tetrahexylammonium bromide,glycerol,0.333,0.667,318.15,402,http://pubs.acs.org/journal/acscii,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],C(C(CO)O)O
0,1,0,0,0,chromic chloride hexahydrate,choline chloride,0.71,0.29,326.15,402.6,http://pubs.acs.org/journal/acscii,O.O.O.O.O.O.Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
0,0,1,0,0,chromium chloride (crcl3),choline chloride,0.135,0.055,326.15,402.6,10.1002/apj.1873,Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
0,0,0,0,1,n-dodecylmorpholine n-oxide,phenylacetic acid,0.5,0.5,298.15,404.26,10.1016/j.molliq.2017.05.084,CCCCCCCCCCCC[N+]1(CCOCC1)[O-],C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,tetrabutylammonium chloride,levulinic acid,0.333,0.667,298.15,405,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O
0,0,1,0,0,methyltriphenylphosphonium bromide,"2,2,2-trifluoroacetamide",0.11,0.89,283.15,405.9,http://pubs.acs.org/journal/acscii,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
0,0,1,0,0,tetrabutylammonium chloride,l-aspartic acid,0.909,0.091,333.15,406,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)C(=O)O
0,0,1,0,0,tetramethylammonium chloride,glycerol,0.333,0.667,283.15,406.9,http://pubs.acs.org/journal/acscii,C[N+](C)(C)C.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,dl-lactic acid,0.333,0.667,293.15,407,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],CC(C(=O)O)O
1,0,0,0,0,fecl3,tetrabutylphosphonium bromide,0.333,0.667,333,407,10.1016/j.cep.2015.04.001,Cl[Fe](Cl)Cl,CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
0,0,1,0,0,methyltrioctylammonium chloride,decanoic acid,0.333,0.667,298.15,407.8,10.1016/j.foodchem.2019.125752,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
0,0,1,0,0,benzyldimethyl(2-hydroxyethyl)ammonium chloride,d-ribose,0.5,0.5,323.15,411.9,http://pubs.acs.org/journal/acscii,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,1,0,0,benzyl(2-hydroxyethyl)dimethylammonium chloride,dl-lactic acid,0.333,0.667,308.15,414.5,10.1039/C6NJ03140D,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],CC(C(=O)O)O
0,0,1,0,0,choline chloride,glutaric acid,0.5,0.5,323.15,414.6,10.1021/sc500439w,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O
0,0,1,0,0,methyltriphenylphosphonium bromide,glycerine,0.364,0.636,328.15,414.9,10.1021/je100104v,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O
0,0,1,0,0,methyltriphenylphosphonium bromide,glycerol,0.36,0.64,323.15,414.9,http://pubs.acs.org/journal/acscii,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O
0,0,1,0,0,tetrabutylammonium bromide,chloroacetic acid,0.5,0.5,313.15,416.66,10.1016/j.molliq.2021.118393,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(C(=O)O)Cl
0,0,1,0,0,methyltrioctylammonium bromide,decanoic acid,0.333,0.667,303.15,416.93,http://pubs.acs.org/journal/acscii,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
0,0,1,0,0,benzyltriethylammonium chloride,oxalic acid dihydrate,0.5,0.5,328.15,419,10.1021/acs.jced.6b00486,CC[N+](CC)(CC)CC1=CC=CC=C1.[Cl-],C(=O)(C(=O)O)O.O.O
0,0,0,0,1,lactic acid,l-histidine,0.6,0.067,315.01,420,10.1021/acs.jced.7b01037,CC(C(=O)O)O,C1=C(NC=N1)CC(C(=O)O)N
0,0,0,0,1,malic acid,betaine,0.167,0.333,339.43,420,10.1021/acs.jced.7b01037,C(C(C(=O)O)O)C(=O)O,C[N+](C)(C)CC(=O)[O-]
0,0,1,0,0,tetrabutylammonium bromide,diethanolamine,0.143,0.857,303.15,420.3,10.1016/j.ijggc.2016.02.006,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)NCCO
0,0,0,0,1,triethanolamine,4-methoxyphenol,0.5,0.5,293.15,421,http://pubs.acs.org/journal/acscii,C(CO)N(CCO)CCO,COC1=CC=C(C=C1)O
0,1,0,0,0,chromic chloride hexahydrate,choline chloride,0.5,0.5,347.65,422.9,http://pubs.acs.org/journal/acscii,O.O.O.O.O.O.Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
0,0,1,0,0,chromium chloride (crcl3),choline chloride,0.125,0.125,347.65,422.9,10.1002/apj.1873,Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
1,0,1,1,0,cobalt chloride (cocl2),trioctylmethylammonium chloride,0.2,0.4,296.15,428,10.1016/j.molliq.2022.120000,Cl[Co]Cl,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-]
1,0,0,0,0,fecl3,tetrabutylphosphonium bromide,0.4,0.6,343,430,10.1016/j.cep.2015.04.001,Cl[Fe](Cl)Cl,CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
0,0,1,0,0,tetrabutylammonium chloride,phenylacetic acid,0.333,0.667,293.15,430.6,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,tetrabutylammonium chloride,l-arginine,0.857,0.143,353.15,431,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(C(=O)O)N)CN=C(N)N
0,0,0,1,1,cobalt chloride (cocl2),trioctylamine,0.2,0.4,296.15,432,10.1016/j.molliq.2022.120000,Cl[Co]Cl,CCCCCCCCN(CCCCCCCC)CCCCCCCC
0,0,0,0,1,l-proline,levulinic acid,0.333,0.667,313.15,432.5,10.1016/j.jct.2018.12.017,C1CC(NC1)C(=O)O,CC(=O)CCC(=O)O
0,0,1,0,1,tetrabutylphosphonium chloride,p-toluene sulfonic acid,0.5,0.453,308.13,434,10.1021/acssuschemeng.8b05072,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O
0,0,1,0,1,choline chloride,urea,0.299,0.598,293.15,436.11,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,methyltriphenylphosphonium bromide,glycerol,0.2,0.8,308.15,436.33,http://pubs.acs.org/journal/acscii,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O
0,0,1,0,0,tetrabutylammonium bromide,acetic acid,0.333,0.667,313.15,436.33,10.1039/C6NJ03140D,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)O
0,0,1,0,0,acetylcholine chloride,d-glucose,0.5,0.5,308.15,439.33,http://pubs.acs.org/journal/acscii,CC(=O)OCC[N+](C)(C)C.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O
0,0,0,0,1,triethanolamine,2-methoxyphenol,0.5,0.5,298.15,440.9,http://pubs.acs.org/journal/acscii,C(CO)N(CCO)CCO,COC1=CC=CC=C1O
0,0,1,0,0,benzyldimethyl(2-hydroxyethyl)ammonium chloride,d-mannose,0.5,0.5,328.15,447.64,http://pubs.acs.org/journal/acscii,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O
0,0,1,0,0,choline chloride,urea,0.333,0.667,303,449,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,choline chloride,glycerol,0.05,0.95,303.15,450,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,glycerol,0.05,0.95,288.15,450,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,lactic acid,betaine,0.4,0.2,308.23,450,10.1021/acs.jced.7b01037,CC(C(=O)O)O,C[N+](C)(C)CC(=O)[O-]
0,0,0,0,1,malic acid,betaine,0.167,0.333,337.71,450,10.1021/acs.jced.7b01037,C(C(C(=O)O)O)C(=O)O,C[N+](C)(C)CC(=O)[O-]
1,0,1,1,0,zinc dibromide,1-butyl-3-methyl imidazolium chloride,0.25,0.25,298.2,450,10.1016/j.cclet.2013.09.004,[Zn+2].[Br-].[Br-],CCCCN1C=C[N+](=C1)C.[Cl-]
1,0,1,1,0,zincbromide,acetamide,0.25,0.5,300.2,450,10.1016/j.cclet.2013.09.004,[Zn+2].[Br-].[Br-],CC(=O)N
0,0,1,0,1,benzyltrimethylammonium chloride,glycerol,0.328,0.656,303.15,453.89,10.1039/C6NJ03140D,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],C(C(CO)O)O
0,0,1,0,0,benzyltrimethylammonium chloride,glycerol,0.4,0.6,303.15,453.89,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,urea,0.333,0.667,308.2,454.9,10.1021/acs.jced.6b00680,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,tetrabutylammonium chloride,l-aspartic acid,0.917,0.083,333.15,455,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)C(=O)O
0,0,1,0,0,choline chloride,d-fructose,0.5,0.5,348.15,459.7,10.1016/j.tca.2012.04.030,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O
1,0,1,1,0,zinc chloride,1-butyl-3-methyl imidazolium chloride,0.25,0.25,298.2,460,10.1016/j.cclet.2013.09.004,Cl[Zn]Cl,CCCCN1C=C[N+](=C1)C.[Cl-]
1,0,1,1,0,zinc chloride,acetamide,0.25,0.5,300.2,460,10.1016/j.cclet.2013.09.004,Cl[Zn]Cl,CC(=O)N
0,0,0,0,1,betaine,dl-malic acid,0.5,0.5,298.15,461.17,10.1016/j.molliq.2022.119392,C[N+](C)(C)CC(=O)[O-],C(C(C(=O)O)O)C(=O)O
0,1,0,0,0,chromic chloride hexahydrate,choline chloride,0.6,0.4,336.65,463.6,http://pubs.acs.org/journal/acscii,O.O.O.O.O.O.Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
0,0,1,0,0,chromium chloride (crcl3),choline chloride,0.13,0.087,336.65,463.6,10.1002/apj.1873,Cl[Cr](Cl)Cl,C[N+](C)(C)CCO.[Cl-]
0,0,1,0,0,tetraoctylammonium bromide,decanoic acid,0.333,0.667,303.15,469,10.1021/acs.jced.7b00184,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
0,0,0,0,1,lactic acid,l-histidine,0.6,0.067,313.35,470,10.1021/acs.jced.7b01037,CC(C(=O)O)O,C1=C(NC=N1)CC(C(=O)O)N
0,0,0,0,1,betaine,citric acid,0.75,0.25,353,471,10.1016/j.molliq.2020.113761,C[N+](C)(C)CC(=O)[O-],C(C(=O)O)C(CC(=O)O)(C(=O)O)O
0,0,0,0,1,l-proline,dl-lactic acid,0.5,0.5,333.15,472.4,10.1016/j.jct.2018.12.017,C1CC(NC1)C(=O)O,CC(C(=O)O)O
0,0,1,0,0,tetraoctylammonium chloride,decanoic acid,0.333,0.667,298.15,472.58,http://pubs.acs.org/journal/acscii,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,glycerol,0.333,0.667,293.15,472.97,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,urea,0.286,0.714,303.15,473,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,choline chloride,urea,0.29,0.71,303.15,473,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,tetrabutylammonium chloride,glycerol,0.2,0.8,298.15,476.1,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,d-glucose,0.5,0.5,313.15,478.93,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O
0,0,0,0,1,l-carnitine,ethanediol,0.25,0.75,293.2,479,10.1016/j.jct.2022.106999,C[N+](C)(C)CC(CC(=O)[O-])O,C(CO)O
0,0,1,0,0,choline chloride,d-sorbitol,0.5,0.5,343.15,480,10.1039/C1RA00630D,C[N+](C)(C)CCO.[Cl-],C(C(C(C(C(CO)O)O)O)O)O
0,0,1,0,0,choline chloride,d-fructose,0.5,0.5,298.15,482.1,10.1002/slct.201701223,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O
0,0,1,0,0,choline chloride,d-mannose,0.5,0.5,308.15,485.61,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O
0,0,1,0,0,benzyltripropylammonium chloride,dl-lactic acid,0.25,0.75,298.15,489.2,http://pubs.acs.org/journal/acscii,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],CC(C(=O)O)O
0,0,0,0,1,malic acid,betaine,0.167,0.333,336.01,490,10.1021/acs.jced.7b01037,C(C(C(=O)O)O)C(=O)O,C[N+](C)(C)CC(=O)[O-]
0,0,1,0,0,choline chloride,oxalic acid,0.5,0.5,333.15,490.1,10.1021/sc500439w,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O
0,0,1,0,0,benzyldimethyl(2-hydroxyethyl)ammonium chloride,d-fructose,0.5,0.5,313.15,490.72,http://pubs.acs.org/journal/acscii,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O
0,0,1,0,0,choline chloride,d-ribose,0.5,0.5,313.15,492.59,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,1,0,0,methyltrioctylammonium chloride,n-octyl alcohol,0.333,0.667,298.15,494.7,10.1016/j.foodchem.2019.125752,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCO
0,0,1,0,0,choline chloride,maleic acid,0.6,0.4,343.2,497,10.1016/j.jct.2021.106713,C[N+](C)(C)CCO.[Cl-],C(=CC(=O)O)C(=O)O
0,0,0,0,1,monoethanolamine,l-asparagine,0.857,0.143,298.15,498.4,10.1016/j.molliq.2022.120660,C(CO)N,C(C(C(=O)O)N)C(=O)N
0,0,1,0,1,tetrabutylammonium chloride,p-toluene sulfonic acid,0.5,0.453,323.13,499,10.1021/acssuschemeng.8b05072,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O
0,0,1,0,0,choline chloride,glycerol,0.1,0.9,293.15,503,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
